1	0	0	0	1	0	0	0	6	0	0	0	7	0	2	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
19	42	31	0	4	2	1	0	0	0	2	0	28	64	55	0	1	1	1	0	0	0	0	0	5	4	0	0	6	1	0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0	6	1	0	0	12	1	0	0	1	1	0	0	2	5	2	0	1	1	1	0	0	0	2	0	16	2	0	0	1	1	1	0	0	0	0	0	1	4	3	0	1	1	0	0	0	0	0	0
56	147	0	0	33	3	0	0	11	24	0	0	57	270	0	0	1	1	0	0	0	0	0	0	11	0	0	0	11	1	0	1	1	1	0	0	1	0	0	0	1	2	0	0	1	1	0	0	15	5	0	0	49	0	0	0	8	0	0	0	2	3	0	0	1	1	0	0	1	2	0	0	24	0	0	0	3	1	0	0	0	0	0	0	1	9	0	0	1	1	0	0	0	0	0	0
28	0	16	0	3	0	0	0	7	0	0	0	42	0	13	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	1	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0	1	1	0	1	1	1	0	0	1	1	0	0	1	2	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0
1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0
1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0
1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
1	10	0	0	3	1	0	0	1	1	0	0	8	12	0	0	1	1	1	0	0	0	0	0	5	0	0	0	2	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0	6	1	0	0	1	1	0	0	0	0	0	0	1	4	0	0	0	1	1	0	0	0	0	0
7	0	0	0	3	0	0	0	6	1	0	0	2	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0
1	8	1	0	0	1	0	0	0	7	0	0	8	10	0	0	1	1	0	0	0	0	0	0	0	1	1	1	17	0	0	0	0	1	0	0	0	10	7	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	4	1	0	0	0	5	0	0	0	1	0	0	0	1	2	0	1	1	0	0	2	0	0	0	0	0	0	0	0	4	5	0	0	1	0	0	0	0	0	0
1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0
1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0
1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0
1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
4	0	0	0	1	0	0	0	1	2	0	0	11	0	0	0	1	1	0	0	1	1	0	0	6	0	0	0	9	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0	0	8	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	3	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0
0	0	0	1	4	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	6	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0
1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	3	1	0	0	6	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
3	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0
1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0
1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0
1	1	1	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0
1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
3	7	0	0	1	1	0	0	1	4	2	0	2	9	0	0	1	1	1	0	0	0	0	0	1	1	0	0	8	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	15	1	0	0	1	1	0	0	2	0	0	0	1	4	1	0	0	1	1	0	0	1	1	1	5	2	1	0	3	1	1	0	0	0	0	0	1	11	3	0	0	1	0	0	0	0	0	0
1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	2	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	1	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	5	0	0	0	7	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	0
3	10	0	0	7	1	0	0	6	9	2	0	13	39	0	0	1	1	0	0	0	1	0	0	3	1	0	1	2	1	0	0	0	1	1	0	1	4	0	0	0	1	0	0	0	0	1	1	3	4	0	0	35	1	0	0	3	1	0	0	1	1	0	1	1	2	1	0	0	6	7	1	7	1	0	0	3	1	1	0	0	1	1	0	1	8	0	0	1	1	0	0	0	0	0	0
1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0
0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
0	1	1	1	1	1	0	0	3	1	0	0	3	9	3	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	0	3	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	0	0	12	1	0	0	1	1	1	1	0	1	0	1	1	2	1	0	5	1	1	1	2	1	0	0	0	1	1	0	1	2	6	1	1	1	0	0	0	0	0	0
1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	2	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0
1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1	2	1	0	1	1	0	0	0	1	1	0	2	6	1	0	1	1	0	0	0	0	0	0	1	1	0	0	2	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1	1	5	0	1	1	0	0	1	1	0	0	2	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0
2	3	0	0	1	1	0	0	1	1	0	0	1	8	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	3	1	0	0	1	0	0	0	1	1	0	0	1	3	0	0	1	0	0	0	1	2	1	0	5	0	0	0	1	0	0	0	0	1	0	0	1	3	0	0	1	0	1	0	1	1	0	0
1	0	1	0	0	0	0	0	1	1	0	0	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0	0
0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0
1	1	1	0	1	1	1	0	0	1	0	0	3	4	2	0	0	1	1	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	5	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0
1	1	0	1	1	1	0	0	2	0	0	0	2	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0
0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0
2	1	1	0	1	1	0	0	1	1	0	0	3	3	1	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	3	1	1	0	3	1	0	0	0	1	1	1	1	0	1	0	1	2	0	0	1	1	0	0	2	0	0	0	1	0	0	0	1	3	1	0	1	1	1	0	1	1	0	0
1	5	1	0	2	0	0	0	1	0	0	0	1	3	0	0	1	0	0	0	1	0	0	1	4	1	0	0	2	1	0	0	0	0	0	0	1	1	3	0	1	1	0	0	0	0	0	0	2	1	0	0	10	1	0	0	2	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	6	0	1	1	0	0	1	0	0	0
1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0
